477,20210105,20210117,20210112,28207,SO51312,4.99
471,20210105,20210117,20210112,28207,SO51312,63.50
564,20210105,20210117,20210112,28203,SO51313,2384.07
605,20210105,20210117,20210112,26666,SO51314,539.99
479,20210105,20210117,20210112,26666,SO51314,8.99
477,20210105,20210117,20210112,26666,SO51314,4.99
361,20210105,20210117,20210112,11003,SO51315,2294.99
478,20210105,20210117,20210112,11003,SO51315,9.99
477,20210105,20210117,20210112,11003,SO51315,4.99
225,20210105,20210117,20210112,11003,SO51315,8.99
388,20210105,20210117,20210112,19320,SO51316,1120.49
489,20210105,20210117,20210112,19320,SO51316,53.99
467,20210105,20210117,20210112,19320,SO51316,24.49
382,20210105,20210117,20210112,26994,SO51317,1120.49
479,20210105,20210117,20210112,26994,SO51317,8.99
477,20210105,20210117,20210112,26994,SO51317,4.99
604,20210105,20210117,20210112,22432,SO51318,539.99
479,20210105,20210117,20210112,22432,SO51318,8.99
477,20210105,20210117,20210112,22432,SO51318,4.99
463,20210105,20210117,20210112,22432,SO51318,24.49
606,20210105,20210117,20210112,28758,SO51319,539.99
479,20210105,20210117,20210112,28758,SO51319,8.99
477,20210105,20210117,20210112,28758,SO51319,4.99
561,20210105,20210117,20210112,24061,SO51320,2384.07
541,20210105,20210117,20210112,24061,SO51320,28.99
376,20210106,20210118,20210113,18246,SO51321,2443.35
479,20210106,20210118,20210113,18246,SO51321,8.99
374,20210106,20210118,20210113,12296,SO51322,2443.35
484,20210106,20210118,20210113,12296,SO51322,7.95
353,20210106,20210118,20210113,11332,SO51323,2319.99
222,20210106,20210118,20210113,11332,SO51323,34.99
353,20210106,20210118,20210113,11155,SO51324,2319.99
353,20210106,20210118,20210113,11083,SO51325,2319.99
528,20210106,20210118,20210113,11083,SO51325,4.99
537,20210106,20210118,20210113,11083,SO51325,35.00
217,20210106,20210118,20210113,11083,SO51325,34.99
571,20210106,20210118,20210113,25723,SO51326,742.35
222,20210106,20210118,20210113,25723,SO51326,34.99
604,20210106,20210118,20210113,27745,SO51327,539.99
477,20210106,20210118,20210113,27745,SO51327,4.99
472,20210106,20210118,20210113,27745,SO51327,63.50
479,20210106,20210118,20210113,27745,SO51327,8.99
604,20210106,20210118,20210113,26655,SO51328,539.99
571,20210106,20210118,20210113,26312,SO51329,742.35
479,20210106,20210118,20210113,26312,SO51329,8.99
477,20210106,20210118,20210113,26312,SO51329,4.99
490,20210106,20210118,20210113,26312,SO51329,53.99
578,20210106,20210118,20210113,28298,SO51330,1214.85
222,20210106,20210118,20210113,28298,SO51330,34.99
225,20210106,20210118,20210113,24403,SO51331,8.99
564,20210106,20210118,20210113,24403,SO51331,2384.07
605,20210106,20210118,20210113,21439,SO51332,539.99
386,20210106,20210118,20210113,22631,SO51333,1120.49
529,20210106,20210118,20210113,22631,SO51333,3.99
539,20210106,20210118,20210113,22631,SO51333,24.99
382,20210106,20210118,20210113,19335,SO51334,1120.49
490,20210106,20210118,20210113,19335,SO51334,53.99
604,20210106,20210118,20210113,21004,SO51335,539.99
538,20210106,20210118,20210113,21004,SO51335,21.49
376,20210107,20210119,20210114,18243,SO51336,2443.35
540,20210107,20210119,20210114,18243,SO51336,32.60
529,20210107,20210119,20210114,18243,SO51336,3.99
378,20210107,20210119,20210114,18220,SO51337,2443.35
382,20210107,20210119,20210114,16339,SO51338,1120.49
359,20210107,20210119,20210114,12462,SO51339,2294.99
478,20210107,20210119,20210114,12462,SO51339,9.99
472,20210107,20210119,20210114,12462,SO51339,63.50
477,20210107,20210119,20210114,12462,SO51339,4.99
589,20210107,20210119,20210114,13789,SO51340,769.49
234,20210107,20210119,20210114,13789,SO51340,49.99
378,20210107,20210119,20210114,12301,SO51341,2443.35
529,20210107,20210119,20210114,12301,SO51341,3.99
540,20210107,20210119,20210114,12301,SO51341,32.60
480,20210107,20210119,20210114,12301,SO51341,2.29
380,20210107,20210119,20210114,19359,SO51342,2443.35
217,20210107,20210119,20210114,19359,SO51342,34.99
376,20210107,20210119,20210114,11439,SO51343,2443.35
479,20210107,20210119,20210114,11439,SO51343,8.99
477,20210107,20210119,20210114,11439,SO51343,4.99
581,20210107,20210119,20210114,16793,SO51344,1700.99
539,20210107,20210119,20210114,16793,SO51344,24.99
529,20210107,20210119,20210114,16793,SO51344,3.99
225,20210107,20210119,20210114,16793,SO51344,8.99
237,20210107,20210119,20210114,16793,SO51344,49.99
361,20210107,20210119,20210114,11267,SO51345,2294.99
478,20210107,20210119,20210114,11267,SO51345,9.99
477,20210107,20210119,20210114,11267,SO51345,4.99
487,20210107,20210119,20210114,11267,SO51345,54.99
363,20210107,20210119,20210114,11270,SO51346,2294.99
485,20210107,20210119,20210114,11270,SO51346,21.98
217,20210107,20210119,20210114,11270,SO51346,34.99
490,20210107,20210119,20210114,11270,SO51346,53.99
361,20210107,20210119,20210114,11062,SO51347,2294.99
485,20210107,20210119,20210114,11062,SO51347,21.98
222,20210107,20210119,20210114,11062,SO51347,34.99
361,20210107,20210119,20210114,11167,SO51348,2294.99
537,20210107,20210119,20210114,11167,SO51348,35.00
384,20210107,20210119,20210114,23310,SO51349,1120.49
539,20210107,20210119,20210114,23310,SO51349,24.99
529,20210107,20210119,20210114,23310,SO51349,3.99
480,20210107,20210119,20210114,23310,SO51349,2.29
359,20210107,20210119,20210114,11054,SO51350,2294.99
487,20210107,20210119,20210114,11054,SO51350,54.99
488,20210107,20210119,20210114,11054,SO51350,53.99
355,20210107,20210119,20210114,11446,SO51351,2319.99
222,20210107,20210119,20210114,11446,SO51351,34.99
363,20210107,20210119,20210114,11093,SO51352,2294.99
485,20210107,20210119,20210114,11093,SO51352,21.98
222,20210107,20210119,20210114,11093,SO51352,34.99
481,20210107,20210119,20210114,11093,SO51352,8.99
579,20210107,20210119,20210114,25092,SO51353,1214.85
541,20210107,20210119,20210114,25092,SO51353,28.99
530,20210107,20210119,20210114,25092,SO51353,4.99
225,20210107,20210119,20210114,25092,SO51353,8.99
363,20210107,20210119,20210114,11454,SO51354,2294.99
584,20210107,20210119,20210114,22260,SO51355,539.99
538,20210107,20210119,20210114,22260,SO51355,21.49
480,20210107,20210119,20210114,22260,SO51355,2.29
382,20210107,20210119,20210114,19393,SO51356,1120.49
479,20210107,20210119,20210114,19393,SO51356,8.99
477,20210107,20210119,20210114,19393,SO51356,4.99
606,20210107,20210119,20210114,22415,SO51357,539.99
538,20210107,20210119,20210114,22415,SO51357,21.49
491,20210107,20210119,20210114,22415,SO51357,53.99
579,20210107,20210119,20210114,17833,SO51358,1214.85
541,20210107,20210119,20210114,17833,SO51358,28.99
530,20210107,20210119,20210114,17833,SO51358,4.99
480,20210107,20210119,20210114,17833,SO51358,2.29
372,20210108,20210120,20210115,18240,SO51359,2443.35
479,20210108,20210120,20210115,18240,SO51359,8.99
477,20210108,20210120,20210115,18240,SO51359,4.99
491,20210108,20210120,20210115,18240,SO51359,53.99
225,20210108,20210120,20210115,18240,SO51359,8.99
357,20210108,20210120,20210115,11388,SO51360,2319.99
478,20210108,20210120,20210115,11388,SO51360,9.99
477,20210108,20210120,20210115,11388,SO51360,4.99
484,20210108,20210120,20210115,11388,SO51360,7.95
376,20210108,20210120,20210115,25795,SO51361,2443.35
540,20210108,20210120,20210115,25795,SO51361,32.60
529,20210108,20210120,20210115,25795,SO51361,3.99
480,20210108,20210120,20210115,25795,SO51361,2.29
581,20210108,20210120,20210115,16797,SO51362,1700.99
529,20210108,20210120,20210115,16797,SO51362,3.99
539,20210108,20210120,20210115,16797,SO51362,24.99
480,20210108,20210120,20210115,16797,SO51362,2.29
596,20210108,20210120,20210115,15557,SO51363,539.99
478,20210108,20210120,20210115,15557,SO51363,9.99
477,20210108,20210120,20210115,15557,SO51363,4.99
590,20210108,20210120,20210115,13741,SO51364,769.49
359,20210108,20210120,20210115,11156,SO51365,2294.99
528,20210108,20210120,20210115,11156,SO51365,4.99
537,20210108,20210120,20210115,11156,SO51365,35.00
487,20210108,20210120,20210115,11156,SO51365,54.99
583,20210108,20210120,20210115,14007,SO51366,1700.99
604,20210108,20210120,20210115,19270,SO51367,539.99
481,20210108,20210120,20210115,19270,SO51367,8.99
605,20210108,20210120,20210115,19763,SO51368,539.99
222,20210108,20210120,20210115,19763,SO51368,34.99
573,20210108,20210120,20210115,24434,SO51369,2384.07
479,20210108,20210120,20210115,24434,SO51369,8.99
477,20210108,20210120,20210115,24434,SO51369,4.99
575,20210108,20210120,20210115,24417,SO51370,2384.07
541,20210108,20210120,20210115,24417,SO51370,28.99
530,20210108,20210120,20210115,24417,SO51370,4.99
477,20210108,20210120,20210115,24417,SO51370,4.99
479,20210108,20210120,20210115,24417,SO51370,8.99
222,20210108,20210120,20210115,24417,SO51370,34.99
606,20210108,20210120,20210115,22259,SO51371,539.99
479,20210108,20210120,20210115,22259,SO51371,8.99
477,20210108,20210120,20210115,22259,SO51371,4.99
225,20210108,20210120,20210115,22259,SO51371,8.99
390,20210108,20210120,20210115,26995,SO51372,1120.49
539,20210108,20210120,20210115,26995,SO51372,24.99
584,20210108,20210120,20210115,22414,SO51373,539.99
222,20210108,20210120,20210115,22414,SO51373,34.99
372,20210109,20210121,20210116,18205,SO51374,2443.35
214,20210109,20210121,20210116,18205,SO51374,34.99
380,20210109,20210121,20210116,18209,SO51375,2443.35
214,20210109,20210121,20210116,18209,SO51375,34.99
372,20210109,20210121,20210116,18218,SO51376,2443.35
579,20210109,20210121,20210116,14047,SO51377,1214.85
214,20210109,20210121,20210116,14047,SO51377,34.99
597,20210109,20210121,20210116,21501,SO51378,539.99
234,20210109,20210121,20210116,21501,SO51378,49.99
587,20210109,20210121,20210116,13745,SO51379,769.49
536,20210109,20210121,20210116,13745,SO51379,29.99
528,20210109,20210121,20210116,13745,SO51379,4.99
222,20210109,20210121,20210116,13745,SO51379,34.99
353,20210109,20210121,20210116,11295,SO51380,2319.99
528,20210109,20210121,20210116,11295,SO51380,4.99
537,20210109,20210121,20210116,11295,SO51380,35.00
483,20210109,20210121,20210116,11295,SO51380,120.00
363,20210109,20210121,20210116,11129,SO51381,2294.99
361,20210109,20210121,20210116,11152,SO51382,2294.99
586,20210109,20210121,20210116,25722,SO51383,742.35
217,20210109,20210121,20210116,25722,SO51383,34.99
359,20210109,20210121,20210116,11103,SO51384,2294.99
477,20210109,20210121,20210116,11103,SO51384,4.99
478,20210109,20210121,20210116,11103,SO51384,9.99
491,20210109,20210121,20210116,11103,SO51384,53.99
465,20210109,20210121,20210116,11103,SO51384,24.49
361,20210109,20210121,20210116,11070,SO51385,2294.99
528,20210109,20210121,20210116,11070,SO51385,4.99
537,20210109,20210121,20210116,11070,SO51385,35.00
480,20210109,20210121,20210116,11070,SO51385,2.29
484,20210109,20210121,20210116,11070,SO51385,7.95
355,20210109,20210121,20210116,11072,SO51386,2319.99
485,20210109,20210121,20210116,11072,SO51386,21.98
490,20210109,20210121,20210116,11072,SO51386,53.99
591,20210109,20210121,20210116,11942,SO51387,564.99
478,20210109,20210121,20210116,11942,SO51387,9.99
477,20210109,20210121,20210116,11942,SO51387,4.99
222,20210109,20210121,20210116,11942,SO51387,34.99
355,20210109,20210121,20210116,11455,SO51388,2319.99
384,20210109,20210121,20210116,19428,SO51389,1120.49
225,20210109,20210121,20210116,19428,SO51389,8.99
234,20210109,20210121,20210116,19428,SO51389,49.99
584,20210109,20210121,20210116,25611,SO51390,539.99
467,20210109,20210121,20210116,25611,SO51390,24.49
374,20210110,20210122,20210117,19437,SO51391,2443.35
540,20210110,20210122,20210117,19437,SO51391,32.60
529,20210110,20210122,20210117,19437,SO51391,3.99
372,20210110,20210122,20210117,16388,SO51392,2443.35
477,20210110,20210122,20210117,16388,SO51392,4.99
479,20210110,20210122,20210117,16388,SO51392,8.99
222,20210110,20210122,20210117,16388,SO51392,34.99
376,20210110,20210122,20210117,16394,SO51393,2443.35
214,20210110,20210122,20210117,16394,SO51393,34.99
380,20210110,20210122,20210117,19416,SO51394,2443.35
540,20210110,20210122,20210117,19416,SO51394,32.60
374,20210110,20210122,20210117,20181,SO51395,2443.35
588,20210110,20210122,20210117,13849,SO51396,769.49
475,20210110,20210122,20210117,13849,SO51396,69.99
473,20210110,20210122,20210117,13849,SO51396,63.50
359,20210110,20210122,20210117,11835,SO51397,2294.99
485,20210110,20210122,20210117,11835,SO51397,21.98
480,20210110,20210122,20210117,11835,SO51397,2.29
355,20210110,20210122,20210117,11154,SO51398,2319.99
353,20210110,20210122,20210117,11191,SO51399,2319.99
537,20210110,20210122,20210117,11191,SO51399,35.00
528,20210110,20210122,20210117,11191,SO51399,4.99
565,20210110,20210122,20210117,28672,SO51400,742.35
214,20210110,20210122,20210117,28672,SO51400,34.99
566,20210110,20210122,20210117,28667,SO51401,742.35
228,20210110,20210122,20210117,28667,SO51401,49.99
573,20210110,20210122,20210117,22109,SO51402,2384.07
225,20210110,20210122,20210117,22109,SO51402,8.99
605,20210110,20210122,20210117,21465,SO51403,539.99
214,20210110,20210122,20210117,21465,SO51403,34.99
584,20210110,20210122,20210117,21469,SO51404,539.99
477,20210110,20210122,20210117,21469,SO51404,4.99
479,20210110,20210122,20210117,21469,SO51404,8.99
214,20210110,20210122,20210117,21469,SO51404,34.99
584,20210110,20210122,20210117,21438,SO51405,539.99
538,20210110,20210122,20210117,21438,SO51405,21.49
390,20210110,20210122,20210117,22613,SO51406,1120.49
489,20210110,20210122,20210117,22613,SO51406,53.99
225,20210110,20210122,20210117,22613,SO51406,8.99
376,20210111,20210123,20210118,18214,SO51407,2443.35
529,20210111,20210123,20210118,18214,SO51407,3.99
540,20210111,20210123,20210118,18214,SO51407,32.60
214,20210111,20210123,20210118,18214,SO51407,34.99
363,20210111,20210123,20210118,11247,SO51408,2294.99
537,20210111,20210123,20210118,11247,SO51408,35.00
480,20210111,20210123,20210118,11247,SO51408,2.29
484,20210111,20210123,20210118,11247,SO51408,7.95
353,20210111,20210123,20210118,11417,SO51409,2319.99
485,20210111,20210123,20210118,11417,SO51409,21.98
483,20210111,20210123,20210118,11417,SO51409,120.00
600,20210111,20210123,20210118,14945,SO51410,539.99
485,20210111,20210123,20210118,14945,SO51410,21.98
483,20210111,20210123,20210118,14945,SO51410,120.00
363,20210111,20210123,20210118,11239,SO51411,2294.99
478,20210111,20210123,20210118,11239,SO51411,9.99
477,20210111,20210123,20210118,11239,SO51411,4.99
222,20210111,20210123,20210118,11239,SO51411,34.99
225,20210111,20210123,20210118,11239,SO51411,8.99
372,20210111,20210123,20210118,22312,SO51412,2443.35
540,20210111,20210123,20210118,22312,SO51412,32.60
480,20210111,20210123,20210118,22312,SO51412,2.29
592,20210111,20210123,20210118,15549,SO51413,564.99
478,20210111,20210123,20210118,15549,SO51413,9.99
380,20210111,20210123,20210118,16231,SO51414,2443.35
540,20210111,20210123,20210118,16231,SO51414,32.60
234,20210111,20210123,20210118,16231,SO51414,49.99
589,20210111,20210123,20210118,21349,SO51415,769.49
476,20210111,20210123,20210118,21349,SO51415,69.99
491,20210111,20210123,20210118,21349,SO51415,53.99
463,20210111,20210123,20210118,21349,SO51415,24.49
585,20210111,20210123,20210118,11550,SO51416,742.35
217,20210111,20210123,20210118,11550,SO51416,34.99
355,20210111,20210123,20210118,11281,SO51417,2319.99
477,20210111,20210123,20210118,11281,SO51417,4.99
478,20210111,20210123,20210118,11281,SO51417,9.99
484,20210111,20210123,20210118,11281,SO51417,7.95
584,20210111,20210123,20210118,26658,SO51418,539.99
477,20210111,20210123,20210118,26658,SO51418,4.99
479,20210111,20210123,20210118,26658,SO51418,8.99
488,20210111,20210123,20210118,26658,SO51418,53.99
604,20210111,20210123,20210118,18903,SO51419,539.99
538,20210111,20210123,20210118,18903,SO51419,21.49
529,20210111,20210123,20210118,18903,SO51419,3.99
363,20210111,20210123,20210118,11109,SO51420,2294.99
528,20210111,20210123,20210118,11109,SO51420,4.99
537,20210111,20210123,20210118,11109,SO51420,35.00
485,20210111,20210123,20210118,11109,SO51420,21.98
483,20210111,20210123,20210118,11109,SO51420,120.00
361,20210111,20210123,20210118,11010,SO51421,2294.99
598,20210111,20210123,20210118,17513,SO51422,539.99
485,20210111,20210123,20210118,17513,SO51422,21.98
483,20210111,20210123,20210118,17513,SO51422,120.00
561,20210111,20210123,20210118,29042,SO51423,2384.07
541,20210111,20210123,20210118,29042,SO51423,28.99
530,20210111,20210123,20210118,29042,SO51423,4.99
480,20210111,20210123,20210118,29042,SO51423,2.29
606,20210111,20210123,20210118,21331,SO51424,539.99
222,20210111,20210123,20210118,21331,SO51424,34.99
465,20210111,20210123,20210118,21331,SO51424,24.49
384,20210111,20210123,20210118,19171,SO51425,1120.49
489,20210111,20210123,20210118,19171,SO51425,53.99
378,20210112,20210124,20210119,18217,SO51426,2443.35
214,20210112,20210124,20210119,18217,SO51426,34.99
361,20210112,20210124,20210119,11243,SO51427,2294.99
537,20210112,20210124,20210119,11243,SO51427,35.00
214,20210112,20210124,20210119,11243,SO51427,34.99
378,20210112,20210124,20210119,12308,SO51428,2443.35
540,20210112,20210124,20210119,12308,SO51428,32.60
467,20210112,20210124,20210119,12308,SO51428,24.49
361,20210112,20210124,20210119,11316,SO51429,2294.99
487,20210112,20210124,20210119,11316,SO51429,54.99
357,20210112,20210124,20210119,11275,SO51430,2319.99
485,20210112,20210124,20210119,11275,SO51430,21.98
222,20210112,20210124,20210119,11275,SO51430,34.99
363,20210112,20210124,20210119,11063,SO51431,2294.99
477,20210112,20210124,20210119,11063,SO51431,4.99
478,20210112,20210124,20210119,11063,SO51431,9.99
490,20210112,20210124,20210119,11063,SO51431,53.99
225,20210112,20210124,20210119,11063,SO51431,8.99
353,20210112,20210124,20210119,11092,SO51432,2319.99
485,20210112,20210124,20210119,11092,SO51432,21.98
566,20210112,20210124,20210119,26307,SO51433,742.35
222,20210112,20210124,20210119,26307,SO51433,34.99
578,20210112,20210124,20210119,23688,SO51434,1214.85
576,20210112,20210124,20210119,24413,SO51435,2384.07
477,20210112,20210124,20210119,24413,SO51435,4.99
479,20210112,20210124,20210119,24413,SO51435,8.99
225,20210112,20210124,20210119,24413,SO51435,8.99
605,20210112,20210124,20210119,16218,SO51436,539.99
214,20210112,20210124,20210119,16218,SO51436,34.99
604,20210112,20210124,20210119,21488,SO51437,539.99
479,20210112,20210124,20210119,21488,SO51437,8.99
477,20210112,20210124,20210119,21488,SO51437,4.99
214,20210112,20210124,20210119,21488,SO51437,34.99
237,20210112,20210124,20210119,21488,SO51437,49.99
